Normalized id,Title,Author,Year,Count
10.1007/s12064-007-0019-3,"Homosemiosis, mimicry and superficial similarity: notes on the conceptualization of independent emergence of similarity in biology",Kleisner,2008,6
10.1007/s12064-010-0081-0,Uexkullian Umwelt as science and as ideology: the light and the dark side of a concept,Stella,2010,6
definition_information_meaning_0a9c018e,The definitions of information and meaning,Barbieri,2004,6
ol:OLID:OL5475647W,The semantic theory of evolution,Barbieri,1985,6
10.1007/s12304-009-9048-2,Firefly femmes fatales: A case study in the semiotics of deception,El-Hani,2010,6
nature_course_note_collège_de_france_a43da075,Nature: Course notes from the Collège de France,Merleau-Ponty,1983,6
10.1007/springerreference_169238,On aggression,,2002,6
10.1007/s12304-013-9166-8,Distributed cognition: An ectoderm-centric perspective,Cárdenas-García,2013,6
10.1109/memb.2006.1578662,Should genetics get an information-theoretic education?,Battail,2006,6
10.1007/s12304-008-9019-z,Genomic error-correcting codes in the living world,Battail,2008,6
10.1038/218525a0,Towards a theoretical biology,Waddington,1968,6
10.1093/sysbio/sys006,Evolution: A view from the 21 st century,,2011,6
10.1007/978-94-007-7732-3,Peirce and Biosemiotics. A Guess at the Riddle of Life,,2014,6
biosemiotic_new_synthesis_biology_48d31678,Biosemiotics: Towards a new synthesis in biology,Hoffmeyer,1997,6
10.5860/choice.33-1213,Cognition in the wild,,1995,6
10.1515/9783110871388-005,Semiotics and Biosemiotics: Are Sign-Science and Life-Science Coextensive?,,1991,6
quote_text_e2d1f0ec,Quoted text,Kant,1956,6
10.1007/s12304-014-9221-0,Semiotic Scaffolding of the Social Self in Reflexivity and Friendship,Emmeche,2015,5
10.1007/s12304-015-9242-3,"DNA Dispose, but Subjects Decide. Learning and the Extended Synthesis",Lindholm,2015,5
10.5860/choice.45-6166,When species meet,,2008,5
10.1007/s12304-010-9108-7,Cast in plastic: semiotic plasticity and the pragmatic reading of Darwin,Ostdiek,2010,5
10.1007/s12304-017-9288-5,The acoustic habitat hypothesis: An ecoacoustics perspective on species habitat selection,Mullet,2017,5
10.1177/1059712309343819,"Defining agency: Individuality, normativity, asymmetry, and spatio-temporality in action",Aneshensel,2009,5
10.1515/cogsem-2018-0001,Meaning making from life to language: The semiotic hierarchy and phenomenology,Zlatev,2018,5
10.1093/oso/9780195079517.001.0001,Origins of order,,1993,5
10.1016/0303-2647(74)90031-8,"Autopoiesis: the organization of living systems, its characterization, and a model",Varela,1974,5
symbol_ground_thing_scaffolded_relation_semiotic_c_3f9ce915,"Symbols are grounded not in things, but in scaffolded relations and their semiotic constraints (or how the referential generality of symbol scaffolding grows minds)",Favareau,2010,5
10.3390/info7040062,Retrocausality in quantum phenomena and chemical evolution,Matsuno,2016,5
ol:OLID:OL24473899W,The unreality of time,Mctaggart,1908,5
10.1007/s12304-018-9316-0,Time from semiosis: E-series time for living systems,Nomura,2018,5
10.2307/412243,A simplest systematics for the organization of turn-taking for conversation,Sacks,1974,5
10.1111/j.1469-7610.1976.tb00381.x,The role of tutoring in problem solving,Wood,1976,5
ecosemiotic_semiotics_nature_140af1cf,Ecosemiotics and the Semiotics of Nature,Nöth,1999,5
primary_secondary_communication_modelling_system_13ba8874,Primary and secondary communication-modelling systems,,1967,5
ol:OLID:OL7954468W,"Signs, language, and behaviour",,1946,5
10.1142/9789812774262_0011,Innateness and culture in the evolution of language,Kirby,2007,5
10.4331/wjbc.v1.i11.348,Biocommunication and natural genome editing,,2010,5
10.1007/s12304-010-9095-8,Becoming a sign: The mimic's activity in biological mimicry,Maran,2011,5
10.1017/cbo9780511563782.013,How to do other things with words,Dennett,1997,5
ol:OLID:OL34036792W,"Avoiding attack: The evolutionary ecology of Crypsis, warning signals and mimicry",,2004,5
10.1080/14688417.2014.901898,Biosemiotic criticism: modelling the environment in literature,Maran,2014,5
semiotic_unbounde_interpretive_route_open_network__ef141181,Semiotics unbounded: Interpretive routes through the open network of signs,,2005,5
10.1515/semi.2001.018,The new concept of Umwelt: a link between science and the humanities,Von Uexküll,2001,5
kant_lehre_vom_apriorischen_m_lichte_gegenwärtiger_87834ada,Kants Lehre vom Apriorischen im Lichte gegenwärtiger Biologie,Lorenz,1941,5
ol:OLID:OL3023753W,A sign is just a sign,Sebeok,1957,5
10.1016/j.pbiomolbio.2015.08.002,"Semiosis stems from logical incompatibility in organic nature: Why biophysics does not see meaning, while biosemiotics does",Kull,2015,5
10.2307/414571,"The Body in the Mind: The Bodily Basis of Meaning, Imagination, and Reason",,1987,5
biological_autonomy_philosophical_theoretical_enqu_fbe530e6,Biological Autonomy. A philosophical and theoretical Enquiry,,2015,5
10.1007/978-1-4020-6256-8_5,The philosophy of symbolic forms,,1985,5
ol:OLID:OL2463706W,The intentional stance,Dennett,1987,5
10.1126/science.1210879,Cause and effect in biology revisited: is Mayr's proximate -ultimate dichotomy still useful?,Laland,2011,5
10.5860/choice.44-4435,Principles and methods in landscape ecology. Towards a science of landscape,,2006,5
10.1075/eoc,The evolution of communication,,1996,5
10.1080/09524622.2012.710395,Neighbours' talk: Interspecific choruses among songbirds,Malavasi,2013,5
10.1142/9781848166882_0010,Semiosphere is the relational biosphere,Kotov,2011,5
ol:OLID:OL29352113W,Knowledge and the flow of information,,1981,5
10.2307/2940982,Developmental systems and evolutionary explanation,Griffiths,1994,5
10.1086/392768,The concept of information in biology,Maienschein,2000,5
10.1098/rstb.1952.0012,The chemical basis of morphogenesis,Turing,1952,5
10.1016/0167-2789(90)90087-6,The symbol grounding problem,Harnad,1990,5
ol:OLID:OL3023746W,Essays in zoosemiotics,,1990,5
10.1007/s12304-021-09419-x,Signs of consciousness?,Jablonka,2021,5
10.3389/fmicb.2015.00264,The cognitive cell: Bacterial behaviour reconsidered,Lyon,2015,5
10.1016/0160-9327(96)88968-x,Complexity and the function of mind in nature,,1996,5
10.1017/s0140525x12000477,"Whatever next? Predictive brains, situated agents, and the future of cognitive science",Clark,2013,5
biosemiotic_glossary_project_semiotic_threshold_e0eaaed6,The biosemiotic glossary project: The semiotic threshold,Robinson,2004,5
10.1007/s12304-016-9262-7,Comprehending the semiosis of evolution,Sharov,2016,5
niche_construct_phenotype_18d64cfd,Niche-constructing phenotypes,Odling-Smee,1988,5
10.1038/120148a0,Theoretical biology,,1926,5
ol:OLID:OL19144697W,"Origin of group identity. Viruses, addiction and cooperation",,2009,5
10.1007/s12304-012-9153-5,"What does it take to produce interpretation? informational, peircean and codesemiotic views on biosemiotics",Brier,2013,5
ol:OLID:OL19079083W,The hypercycle. A principle of natural self-organization,Eigen,1977,5
ol:OLID:OL1825780W,The Possible and the Actual,,1982,5
10.1007/s12304-014-9204-1,Creating the Umwelt: From chance to choice,Salthe,2014,5
10.5860/choice.49-5059,Principles of animal communication,,2011,5
10.12697/sss.2011.2-4.03,Time-plans of the organisms: Jakob von Uexküll's explorations into the temporal constitution of living beings,Magnus,2011,5
10.1007/978-3-319-62581-2,Semiotic dimensions of human attitudes towards other animals: A case of zoological gardens,Mäekivi,2016,5
10.1007/s12304-016-9253-8,Cats and human societies: A world of interspecific interaction and interpretation,Jaroš,2016,5
ecological_code_archetypal_structure_05874693,Are ecological codes archetypal structures?,Maran,2012,5
10.1163/9789004490093_020,Biotranslation: Translation between umwelten,Kull,2003,5
10.1007/s12304-015-9239-y,Towards synthesis of biology and semiotics,Sharov,2015,5
10.1080/00141844.2013.867890,How forests think: Toward an anthropology beyond the human,,2013,5
10.26530/oapen_620672,Animal Umwelten in a changing world: Zoosemiotic perspectives,,2016,5
10.1179/isr.1983.8.3.288,The extended phenotype,Dawkins,1982,5
10.1007/s12304-020-09387-8,Cognitive systems of human and non-human animals: at the crossroads of phenomenology,Jaroš,2020,5
10.1007/978-3-319-72992-3_10,On the logic of animal umwelten: The animal subjective present and zoosemiotics of choice and learning,Kull,2018,5
10.1016/0022-5193(81)90211-3,The ribotype theory on the origin of life,Barbieri,1981,5
10.1162/biot.2006.1.4.352,Semantic biology and the mind-body problem-the theory of the conventional mind,Barbieri,2006,5
10.1162/0024389052993655,Three factors in language design,Chomsky,2005,5
10.1016/0022-2836(87)90241-5,T ranslation framing code and frame-monitoring mechanism as suggested by the analysis of mRNA and 16s rRNA nucleotide sequence,Trifonov,1987,5
10.1111/j.1749-6632.1999.tb08894.x,Elucidating sequence codes: three codes for evolution,Trifonov,1999,5
10.1073/pnas.97.15.8392,Interpreting the universal phylogenetic tree,Woese,2000,5
10.2307/2179993,Art as Experience,Dewey,1934,5
10.5840/ajs2008241/315,Introduction to biosemiotics,,2007,5
10.1038/nature01255,The language of genes,Searls,2002,5
10.1515/sem.2006.007,Life and semiosis: the real nature of information and meaning,Barbieri,2006,5
semiotic_freedom_emergence_teleology_biological_co_43435165,Semiotic freedom: emergence and teleology in biological and cognitive interfaces,Bruni,2008,5
evolutionary_biosemiotic_multilevel_construction_n_81758e17,Evolutionary biosemiotics and multilevel construction networks,,2010,5
10.4159/9780674726369,A natural history of human thinking,Tomasello,2014,5
10.2307/3032535,Speaking of apes: A critical anthology of two-way communication with man,,1980,5
10.1111/j.1095-8312.1980.tb00066.x,On the definition of mimicry,Vane-Wright,1980,5
10.1177/0539018402041001003,The biosemiotic and phylogenesis of culture,Lestel,2002,5
10.1007/s12304-012-9142-8,What is information?,Barbieri,2012,5
10.1515/semi.1999.127.1-4.273,The Sarkar challenge to biosemiotics: Is there any information in a cell?,Emmeche,1999,5
10.1007/s10539-007-9066-x,Propagating organization: An enquiry,Kauffman,2008,5
physical_basis_origin_hierarchical_control_8082f84e,The Physical Basis and Origin of Hierarchical Control,Pattee,1973,5
10.1017/cbo9780511614019,Organic codes,,2003,5
error_correct_code_genetic_d27f007d,Error-correcting codes and genetics,Battail,2006,5
impact_information_theory_fundamental_genetic_cfc0e6b1,Impact of information theory on the fundamentals of genetics,Battail,2007,5
10.1109/icc.1993.397441,Near Shannon limit error-correcting coding and decoding: Turbo-codes,Berrou,1993,5
10.12697/sss.2014.42.4.03,Biosphere as semiosphere: variations on Lotman,Markoš,2014,5
10.1007/978-1-4020-9650-1_17,The physics and metaphysics of biosemiotics,Pattee,2010,5
10.1007/s12304-017-9309-4,The biosemiotic glossary project: intentionality,Favareau,2017,5
ol:OLID:OL4083348W,Principles of biological autonomy,,1979,5
umwelt_theory_pragmatism_3313191c,Umwelt theory and pragmatism,Sharov,2001,5
10.1111/j.1749-6632.1962.tb50161.x,Laws of symbolic mediation in the dynamics of self and personality,,1962,5
10.5860/choice.43-4010,The plausibility of life: Resolving Darwin's dilemma,,2005,5
categorical_perception_groundwork_cognition_d0d77cfb,Categorical perception: The Groundwork of Cognition,,1987,5
form_substance_difference_be790da7,"Form, substance, and difference",Bateson,1972,5
ol:OLID:OL2864655W,Information and the origin of life,,1990,5
10.1098/rsif.2008.0018,Top-down causation by information control: from a philosophical problem to a scientific research programme,Auletta,2008,5
10.1111/j.1439-0310.1963.tb01161.x,On aims and methods of ethology,Tinbergen,1963,5
architecture_complexity_hierarchic_system_56bb980f,The architecture of complexity: hierarchic systems,Simon,1962,5
ol:OLID:OL19410546W,The role of behavior in evolution,Plotkin,1956,5
10.2307/3282343,Evolution as entropy. Toward a unified theory of biology,,1988,5
10.5860/choice.41-2190,Life on a young planet. The first three billion years of evolution on Earth,,2003,5
10.1038/ncb0107-2,Defining an epigenetic code,Turner,2007,5
10.5860/choice.37-6553,The feeling of what happens: Body and emotion in the making of consciousness,,1999,5
cell_psychology_evolutionary_approach_symbol_matte_aec97378,Cell psychology: an evolutionary approach to the symbol-matter problem,Pattee,1982,5
thousand_plateaus_capitalism_schizophrenia_24852990,A thousand plateaus: Capitalism and schizophrenia,Deleuze,1980,4
10.1038/nn1276,Epigenetic programming by maternal behavior,Weaver,2004,4
code_model_semiosis_step_scientific_biosemiotic_e4b32ae0,The code model of semiosis: the first steps toward a scientific biosemiotics,Barbieri,2008,4
cybersemiotic_model_communication_evolutionary_vie_9f14dd41,The cybersemiotic model of communication: an evolutionary view on the threshold between semiosis and informational exchange,Brier,2003,4
par_pro_toto_culture_nature_overview_semiotic_post_3de107e2,"Pars pro toto from culture to nature: an overview of semiotics as a postmodern development, with an anticipation of development to come",Deely,2008,4
ol:OLID:OL8004125W,Readers of the book of life,Markoš,2002,4
ol:OLID:OL1808391W,The fractal geometry of nature,Mandelbrot,1982,4
10.4324/9780415249126-q126-1,Adaptation and Natural Selection,,1966,4
10.7551/mitpress/9780262019552.001.0001,"Developing scaffolds in evolution, culture and cognition",,2014,4
10.1086/392759,Thinking about mechanisms,Machamer,2000,4
10.1080/0308107021000013644,The origin and development of time,Matsuno,2002,4
teleological_teleonomic_new_analysis_218beb71,Teleological and teleonomic: A new analysis,Mayr,1976,4
evolve_hierarchical_system_structure_representatio_4bae9560,Evolving hierarchical systems: Their structure and representation,,1985,4
mean_nature_place_biosemiotic_pansemiotic_f9e81926,Meaning in nature: placing biosemiotics within pansemiotics,Salthe,2005,4
10.1016/j.ecolind.2010.11.005,A new methodology to infer the singing activity of an avian community: The acoustic complexity index (ACI),Pieretti,2011,4
10.1007/s10980-014-0015-1,Linking ecological condition and the soundscape in fragmented Australian forests,Tucker,2014,4
10.5840/cpsem19901,Intentionality: An essay in the philosophy of mind,Searle,1983,4
ol:OLID:OL17397563W,"Aping mankind. Neuromania, darwinitis and the misrepresentation of humanity",,2016,4
10.12697/sss.2002.30.1.19,Why and how to naturalize semiotic concepts for biosemiotics,Vehkavaara,2002,4
10.1007/978-94-017-9404-6_47,Cognitive semiotics,Zlatev,2015,4
10.1080/03033910.1988.10557705,"Reality: the search for objectivity, or the quest for a compelling argument",Maturana,1988,4
ol:OLID:OL16142016W,Life itself,,1991,4
synchronicity_time_e_series_live_formation_cyberne_08b90c61,Synchronicity as time: E-series time for living formations. Cybernetics and Human Knowing,,2016,4
10.2307/3797730,Social behaviour in animals,,1953,4
human_turn_biosemiotics_8c2a925c,The Human Turn in Biosemiotics,Hendlin,2020,4
ol:OLID:OL1952983W,Metaphors We Live By,,2008,4
ol:OLID:OL18819606W,"Knowledge of language. Its nature, origin, and use",,1986,4
10.5860/choice.39-5640,The Routledge companion to semiotics and linguistics,,2001,4
signification_significance_study_relation_sign_val_1cbff069,Signification and significance. A study of the relations of signs and values,,1964,4
